customerID,tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
CUST4086,15,101.03,6851.64,Two year,Electronic check,No
CUST4087,54,33.5,1356.04,Month-to-month,Mailed check,No
CUST4088,38,66.87,2138.97,Month-to-month,Bank transfer,No
CUST4089,67,113.86,3574.56,One year,Mailed check,No
CUST4090,58,38.58,5703.75,Month-to-month,Electronic check,Yes
CUST4091,61,117.8,3019.55,Two year,Mailed check,No
CUST4092,12,119.43,7423.3,Two year,Electronic check,No
CUST4093,5,75.56,773.77,Month-to-month,Mailed check,No
CUST4094,59,37.01,2979.02,Month-to-month,Bank transfer,No
CUST4095,13,51.61,5677.45,Month-to-month,Credit card,No
CUST4096,53,62.45,1823.37,One year,Bank transfer,Yes
CUST4097,3,50.93,5258.18,Month-to-month,Mailed check,Yes
CUST4098,38,48.06,1330.45,One year,Electronic check,No
CUST4099,71,117.22,466.72,Month-to-month,Bank transfer,No
CUST4100,24,35.34,985.71,One year,Credit card,No
CUST4101,31,93.33,7441.28,One year,Credit card,No
CUST4102,58,20.04,4422.97,Month-to-month,Electronic check,Yes
CUST4103,62,79.62,6374.84,Month-to-month,Mailed check,No
CUST4104,37,111.59,2674.58,Month-to-month,Bank transfer,Yes
CUST4105,52,48.79,4749.42,Month-to-month,Bank transfer,Yes
CUST4106,66,38.55,3969.72,Month-to-month,Electronic check,No
CUST4107,27,85.17,7566.99,Month-to-month,Bank transfer,No
CUST4108,2,91.26,5985.65,Two year,Electronic check,Yes
CUST4109,21,88.8,5849.73,Two year,Electronic check,No
CUST4110,37,51.93,389.9,Two year,Mailed check,No
CUST4111,71,45.22,4406.36,Month-to-month,Electronic check,Yes
CUST4112,71,115.59,3746.59,One year,Bank transfer,No
CUST4113,61,112.33,7424.18,Month-to-month,Electronic check,No
CUST4114,56,65.73,2073.59,Month-to-month,Bank transfer,No
CUST4115,5,104.62,2173.27,Month-to-month,Electronic check,Yes
CUST4116,31,65.23,3302.54,Month-to-month,Mailed check,No
CUST4117,9,62.44,1962.09,Month-to-month,Mailed check,No
CUST4118,2,35.68,1050.89,Month-to-month,Electronic check,Yes
CUST4119,58,62.64,6862.17,Two year,Electronic check,Yes
CUST4120,48,73.74,4475.05,Month-to-month,Electronic check,Yes
CUST4121,58,22.25,6893.67,Two year,Mailed check,Yes
CUST4122,30,64.41,6652.46,Month-to-month,Credit card,Yes
CUST4123,68,98.14,2270.7,Month-to-month,Electronic check,No
CUST4124,61,88.0,4390.94,Month-to-month,Credit card,No
CUST4125,51,83.52,684.08,One year,Electronic check,No
CUST4126,40,110.96,7323.71,Month-to-month,Bank transfer,No
CUST4127,30,21.8,3246.02,Month-to-month,Mailed check,No
CUST4128,21,75.7,3161.54,Month-to-month,Credit card,No
CUST4129,3,98.73,2435.99,Month-to-month,Credit card,Yes
CUST4130,12,74.13,3696.1,One year,Mailed check,No
CUST4131,44,52.39,2029.04,Month-to-month,Credit card,No
CUST4132,41,33.63,3011.32,Month-to-month,Electronic check,Yes
CUST4133,48,108.76,6403.58,Two year,Credit card,Yes
CUST4134,19,67.08,6677.36,Month-to-month,Electronic check,No
CUST4135,53,107.81,2447.38,One year,Credit card,No
CUST4136,35,78.59,3762.74,One year,Bank transfer,No
CUST4137,0,87.42,6993.08,Two year,Credit card,Yes
CUST4138,14,100.43,440.33,Month-to-month,Credit card,Yes
CUST4139,16,85.92,7115.38,One year,Electronic check,No
CUST4140,23,59.81,1769.09,Month-to-month,Mailed check,No
CUST4141,57,71.36,5434.74,One year,Bank transfer,No
CUST4142,71,100.3,4668.76,Month-to-month,Mailed check,No
CUST4143,22,57.37,4432.47,Month-to-month,Electronic check,No
CUST4144,45,58.81,6877.69,Two year,Bank transfer,Yes
CUST4145,71,29.57,830.55,Month-to-month,Credit card,No
CUST4146,7,111.46,2789.28,Two year,Mailed check,Yes
CUST4147,58,29.1,4315.26,Two year,Mailed check,No
CUST4148,58,84.82,6494.09,Month-to-month,Mailed check,No
CUST4149,12,61.32,1747.22,Month-to-month,Credit card,Yes
CUST4150,38,60.56,6427.38,Month-to-month,Electronic check,Yes
CUST4151,27,87.96,3209.12,Two year,Credit card,Yes
CUST4152,60,26.71,1527.53,Month-to-month,Credit card,Yes
CUST4153,15,79.37,6076.71,Month-to-month,Electronic check,No
CUST4154,1,97.2,745.37,One year,Electronic check,No
CUST4155,16,102.82,4127.84,Two year,Credit card,No
CUST4156,29,37.05,529.73,One year,Electronic check,No
CUST4157,12,109.74,2864.21,One year,Mailed check,No
CUST4158,12,85.61,4816.59,Month-to-month,Bank transfer,No
CUST4159,42,108.19,4457.8,Month-to-month,Electronic check,No
CUST4160,20,68.53,3249.15,Month-to-month,Bank transfer,No
CUST4161,54,74.2,3443.8,Two year,Mailed check,No
CUST4162,39,111.9,1829.62,One year,Electronic check,No
CUST4163,14,109.99,3657.94,One year,Credit card,Yes
CUST4164,51,64.82,7626.97,One year,Credit card,No
CUST4165,52,47.44,6806.61,Month-to-month,Mailed check,No
CUST4166,51,59.32,1178.96,Month-to-month,Electronic check,No
CUST4167,29,58.78,257.65,Month-to-month,Credit card,No
CUST4168,32,48.69,7469.52,Month-to-month,Electronic check,Yes
CUST4169,56,46.86,4223.46,One year,Bank transfer,No
CUST4170,51,106.11,4311.95,Month-to-month,Credit card,No
CUST4171,8,26.99,6250.13,One year,Mailed check,No
CUST4172,53,87.76,2531.22,One year,Credit card,No
CUST4173,0,37.28,3865.62,Month-to-month,Mailed check,Yes
CUST4174,43,54.45,7749.93,Month-to-month,Mailed check,No
CUST4175,8,26.15,5383.75,Month-to-month,Bank transfer,No
CUST4176,31,47.0,1246.89,Month-to-month,Bank transfer,No
CUST4177,14,96.84,1083.15,One year,Mailed check,Yes
CUST4178,11,108.5,1650.03,Month-to-month,Credit card,Yes
CUST4179,56,42.15,6138.36,Two year,Mailed check,No
CUST4180,7,66.35,2377.11,One year,Electronic check,No
CUST4181,71,67.03,190.68,Month-to-month,Electronic check,Yes
CUST4182,26,107.36,7554.51,One year,Credit card,Yes
CUST4183,61,96.28,1374.31,One year,Credit card,No
CUST4184,11,71.31,96.27,One year,Bank transfer,No
CUST4185,64,87.07,1912.31,Month-to-month,Electronic check,Yes
CUST4186,41,104.74,1895.53,Month-to-month,Mailed check,No
CUST4187,61,20.95,3387.6,Month-to-month,Mailed check,No
CUST4188,10,60.29,7364.71,Month-to-month,Electronic check,No
CUST4189,42,110.72,7035.9,One year,Electronic check,No
CUST4190,16,94.03,3666.02,One year,Bank transfer,No
CUST4191,31,74.28,3298.98,Two year,Electronic check,No
CUST4192,39,72.96,4448.97,Month-to-month,Bank transfer,No
CUST4193,22,54.78,1962.76,Month-to-month,Credit card,No
CUST4194,55,72.05,436.44,One year,Credit card,No
CUST4195,5,85.54,7515.01,Month-to-month,Electronic check,Yes
CUST4196,49,61.84,1509.86,Month-to-month,Electronic check,No
CUST4197,36,91.42,1603.24,Month-to-month,Electronic check,No
CUST4198,63,106.12,3790.23,Month-to-month,Electronic check,No
CUST4199,53,35.47,3943.07,One year,Mailed check,No
CUST4200,71,65.15,167.1,Month-to-month,Mailed check,No
CUST4201,48,60.8,1200.68,One year,Credit card,Yes
CUST4202,10,88.75,3037.68,Two year,Mailed check,Yes
CUST4203,48,44.99,5476.17,Month-to-month,Electronic check,No
CUST4204,20,84.03,1842.78,Two year,Bank transfer,No
CUST4205,65,107.75,3395.66,Month-to-month,Credit card,No
CUST4206,62,61.81,4467.61,Two year,Electronic check,No
CUST4207,27,111.1,7110.97,Month-to-month,Mailed check,No
CUST4208,16,119.32,2622.04,One year,Bank transfer,No
CUST4209,5,30.61,1085.79,Month-to-month,Bank transfer,No
CUST4210,18,43.31,3924.39,One year,Mailed check,Yes
CUST4211,55,115.04,5978.84,One year,Electronic check,Yes
CUST4212,27,115.83,896.68,Month-to-month,Bank transfer,Yes
CUST4213,65,29.77,3408.97,Two year,Bank transfer,No
CUST4214,37,21.5,161.93,Month-to-month,Mailed check,Yes
CUST4215,36,36.11,287.8,Month-to-month,Bank transfer,No
CUST4216,67,119.6,3873.97,One year,Bank transfer,No
CUST4217,48,38.0,2399.61,One year,Bank transfer,No
CUST4218,42,70.25,6763.96,Month-to-month,Credit card,No
CUST4219,35,104.84,4825.19,Month-to-month,Electronic check,No
CUST4220,57,22.04,3642.39,Two year,Electronic check,Yes
CUST4221,12,80.45,3275.32,One year,Mailed check,Yes
CUST4222,51,47.7,3988.02,Month-to-month,Electronic check,Yes
CUST4223,57,106.23,342.7,Month-to-month,Bank transfer,Yes
CUST4224,31,48.35,7144.49,Two year,Electronic check,No
CUST4225,59,88.68,7986.46,One year,Credit card,No
CUST4226,57,87.42,1468.27,Two year,Bank transfer,No
CUST4227,55,42.15,980.66,Month-to-month,Bank transfer,No
CUST4228,27,23.48,1165.75,One year,Credit card,No
CUST4229,0,60.92,5295.0,One year,Credit card,Yes
CUST4230,41,48.92,5298.3,Month-to-month,Electronic check,Yes
CUST4231,47,100.9,6786.43,Month-to-month,Electronic check,No
CUST4232,39,100.04,6019.57,One year,Electronic check,No
CUST4233,62,65.7,3608.52,Month-to-month,Credit card,No
CUST4234,71,80.65,4910.59,Two year,Electronic check,No
CUST4235,3,80.43,5512.51,Two year,Mailed check,Yes
CUST4236,37,102.72,4111.64,Two year,Electronic check,No
CUST4237,26,62.5,3815.69,Two year,Credit card,Yes
CUST4238,8,47.54,5167.88,Month-to-month,Credit card,No
CUST4239,15,46.5,4468.65,Month-to-month,Mailed check,No
CUST4240,55,73.62,5158.66,Two year,Bank transfer,No
CUST4241,30,64.91,4910.58,Month-to-month,Mailed check,Yes
CUST4242,13,64.01,5759.19,Month-to-month,Credit card,Yes
CUST4243,24,29.11,5149.57,Month-to-month,Bank transfer,Yes
CUST4244,33,91.86,4167.55,Month-to-month,Mailed check,No
CUST4245,66,41.37,5460.74,One year,Mailed check,No
CUST4246,23,39.7,3606.87,Month-to-month,Bank transfer,No
CUST4247,25,61.28,1948.54,Month-to-month,Mailed check,No
CUST4248,19,42.78,31.32,Two year,Bank transfer,Yes
CUST4249,63,78.39,4488.51,One year,Electronic check,Yes
CUST4250,9,57.15,4733.43,One year,Bank transfer,Yes
CUST4251,66,64.89,7776.95,One year,Mailed check,Yes
CUST4252,23,73.72,2904.6,Two year,Electronic check,No
CUST4253,4,40.35,3165.18,One year,Credit card,Yes
CUST4254,66,35.58,1630.36,Month-to-month,Credit card,No
CUST4255,57,108.04,582.86,Two year,Credit card,No
CUST4256,26,63.37,6186.98,Month-to-month,Mailed check,No
CUST4257,14,61.21,2012.45,Two year,Electronic check,No
CUST4258,34,23.56,4879.06,Month-to-month,Bank transfer,No
CUST4259,52,69.8,5508.43,Month-to-month,Credit card,No
CUST4260,43,75.42,3780.47,Month-to-month,Credit card,No
CUST4261,25,75.88,7013.29,Month-to-month,Electronic check,Yes
CUST4262,46,90.7,3561.48,One year,Electronic check,No
CUST4263,33,37.75,2293.57,Two year,Electronic check,No
CUST4264,49,45.22,7170.2,Two year,Mailed check,No
CUST4265,11,101.07,6895.28,Two year,Electronic check,No
CUST4266,3,114.72,1329.04,Month-to-month,Bank transfer,Yes
CUST4267,47,33.59,227.17,Two year,Bank transfer,Yes
CUST4268,54,69.76,738.08,Month-to-month,Credit card,Yes
CUST4269,0,41.42,2306.65,Two year,Bank transfer,No
CUST4270,65,26.01,7778.63,Month-to-month,Electronic check,No
CUST4271,29,52.55,4476.96,Month-to-month,Bank transfer,No
CUST4272,2,34.37,2998.63,Two year,Credit card,No
CUST4273,20,90.99,7111.95,Two year,Mailed check,Yes
CUST4274,48,73.37,3636.03,One year,Bank transfer,No
CUST4275,61,34.38,2535.6,One year,Credit card,No
CUST4276,37,20.92,7530.93,Month-to-month,Credit card,No
CUST4277,14,100.82,6799.15,One year,Electronic check,No
CUST4278,51,37.62,6752.47,One year,Credit card,No
CUST4279,45,80.62,4108.03,Month-to-month,Bank transfer,Yes
CUST4280,24,53.69,6319.72,Month-to-month,Credit card,No
CUST4281,20,78.55,1451.24,Month-to-month,Credit card,No
CUST4282,4,51.57,4594.32,One year,Electronic check,No
CUST4283,69,28.69,7871.09,Month-to-month,Electronic check,Yes
CUST4284,46,42.3,2341.85,Month-to-month,Bank transfer,No
CUST4285,67,38.81,6358.93,Month-to-month,Credit card,No
CUST4286,17,62.8,3934.02,Month-to-month,Mailed check,No
CUST4287,20,85.83,337.65,One year,Credit card,No
CUST4288,22,46.38,6108.89,One year,Mailed check,No
CUST4289,63,21.21,1365.18,Month-to-month,Bank transfer,No
CUST4290,66,71.89,5059.16,Month-to-month,Electronic check,Yes
CUST4291,39,80.58,703.6,Month-to-month,Bank transfer,No
CUST4292,9,116.29,7576.0,Two year,Electronic check,No
CUST4293,51,78.95,2347.96,Month-to-month,Electronic check,No
CUST4294,71,67.12,1827.19,Month-to-month,Credit card,No
CUST4295,60,77.34,1050.51,One year,Credit card,Yes
CUST4296,63,112.79,7569.1,Month-to-month,Electronic check,Yes
CUST4297,4,102.84,5700.99,Two year,Mailed check,No
CUST4298,52,52.3,5938.45,Month-to-month,Mailed check,No
CUST4299,54,43.73,4005.25,One year,Credit card,No
CUST4300,36,46.26,3808.33,Month-to-month,Bank transfer,No
CUST4301,55,70.44,897.97,Month-to-month,Mailed check,No
CUST4302,58,94.4,4487.53,Month-to-month,Electronic check,No
CUST4303,68,70.32,1990.39,Two year,Credit card,No
CUST4304,58,26.78,7817.62,Two year,Credit card,Yes
CUST4305,1,92.36,6376.72,Month-to-month,Electronic check,No
CUST4306,64,100.6,3315.68,Two year,Bank transfer,No
CUST4307,59,48.95,1227.7,One year,Electronic check,No
CUST4308,50,86.41,6286.95,Two year,Bank transfer,No
CUST4309,29,62.66,993.99,Two year,Credit card,Yes
CUST4310,10,108.91,1530.88,Month-to-month,Bank transfer,No
CUST4311,38,104.52,1707.93,One year,Electronic check,No
CUST4312,71,72.54,4463.99,Month-to-month,Credit card,No
CUST4313,62,89.15,6300.71,Month-to-month,Mailed check,No
CUST4314,63,108.33,2528.23,Month-to-month,Credit card,No
CUST4315,60,69.57,695.67,Two year,Electronic check,No
CUST4316,53,51.33,3727.02,Two year,Electronic check,No
CUST4317,57,95.37,5989.92,One year,Credit card,No
CUST4318,55,42.01,1788.88,Two year,Credit card,No
CUST4319,33,58.85,1775.0,Two year,Credit card,No
CUST4320,30,106.57,7578.87,Month-to-month,Bank transfer,No
CUST4321,51,92.44,7634.15,Month-to-month,Mailed check,Yes
CUST4322,0,60.38,7923.92,Month-to-month,Bank transfer,No
CUST4323,54,41.47,6465.12,Month-to-month,Electronic check,No
CUST4324,21,55.6,1521.71,Month-to-month,Credit card,No
CUST4325,39,48.41,1711.61,Month-to-month,Bank transfer,Yes
CUST4326,0,37.61,2735.0,Two year,Bank transfer,No
CUST4327,64,94.33,2558.7,Two year,Electronic check,No
CUST4328,62,45.21,7653.09,One year,Bank transfer,No
CUST4329,53,65.42,6316.81,Two year,Electronic check,No
CUST4330,41,58.59,5797.59,Month-to-month,Bank transfer,No
CUST4331,20,118.21,1503.99,Two year,Mailed check,No
CUST4332,21,59.11,7278.01,Month-to-month,Electronic check,Yes
CUST4333,37,28.0,6626.41,Month-to-month,Mailed check,No
CUST4334,7,28.98,1325.86,Two year,Bank transfer,Yes
CUST4335,61,79.08,6971.94,Month-to-month,Mailed check,No
CUST4336,46,79.94,2192.54,Month-to-month,Mailed check,No
CUST4337,16,61.88,665.34,Month-to-month,Mailed check,No
CUST4338,16,63.18,5261.44,One year,Bank transfer,Yes
CUST4339,12,25.39,5237.36,Two year,Electronic check,No
CUST4340,16,71.65,777.56,Month-to-month,Bank transfer,Yes
CUST4341,37,70.47,2564.44,Two year,Bank transfer,No
CUST4342,44,34.95,7942.66,Month-to-month,Bank transfer,No
CUST4343,5,30.38,5433.84,Month-to-month,Electronic check,No
CUST4344,34,32.36,5846.0,Month-to-month,Credit card,Yes
CUST4345,13,30.1,1719.08,One year,Bank transfer,No
CUST4346,71,80.97,648.68,Month-to-month,Bank transfer,Yes
CUST4347,60,39.65,2229.68,Month-to-month,Electronic check,No
CUST4348,14,45.14,2006.21,Month-to-month,Credit card,No
CUST4349,53,37.36,1891.66,Month-to-month,Credit card,No
CUST4350,26,115.78,1558.18,One year,Credit card,Yes
CUST4351,12,105.46,4606.55,Month-to-month,Credit card,No
CUST4352,30,43.05,2638.27,Month-to-month,Electronic check,No
CUST4353,34,52.76,6566.35,Month-to-month,Electronic check,Yes
CUST4354,59,40.99,1487.9,Month-to-month,Credit card,No
CUST4355,5,69.19,3727.72,One year,Mailed check,No
CUST4356,68,21.96,128.99,Month-to-month,Electronic check,No
CUST4357,57,87.14,3863.82,Month-to-month,Mailed check,No
CUST4358,48,72.32,465.59,Month-to-month,Mailed check,No
CUST4359,22,109.86,7822.23,Month-to-month,Credit card,No
CUST4360,33,36.44,6328.93,Two year,Credit card,No
CUST4361,25,100.41,3931.09,One year,Bank transfer,No
CUST4362,46,99.2,710.97,One year,Mailed check,No
CUST4363,4,32.72,4747.71,Month-to-month,Bank transfer,No
CUST4364,19,59.86,6074.93,One year,Credit card,Yes
CUST4365,5,37.02,1541.92,Two year,Mailed check,No
CUST4366,69,45.47,4554.3,Month-to-month,Electronic check,Yes
CUST4367,58,46.32,6517.4,One year,Bank transfer,Yes
CUST4368,63,75.62,6150.62,One year,Credit card,No
CUST4369,17,61.14,6427.88,Month-to-month,Mailed check,Yes
CUST4370,3,114.77,7037.0,Month-to-month,Credit card,No
CUST4371,16,32.64,7502.7,One year,Bank transfer,No
CUST4372,13,117.37,3256.06,Month-to-month,Credit card,No
CUST4373,12,43.06,4558.78,One year,Credit card,No
CUST4374,6,97.29,6329.46,Two year,Electronic check,No
CUST4375,43,53.9,5583.18,Two year,Credit card,Yes
CUST4376,14,34.31,7964.25,Month-to-month,Mailed check,No
CUST4377,18,105.79,129.15,Month-to-month,Mailed check,No
CUST4378,62,50.89,2853.96,Month-to-month,Electronic check,No
CUST4379,34,85.89,2262.6,One year,Mailed check,No
CUST4380,34,76.64,2113.28,Two year,Credit card,No
CUST4381,18,67.18,1795.79,One year,Credit card,No
CUST4382,19,69.58,5678.81,Month-to-month,Mailed check,No
CUST4383,34,93.22,696.38,Two year,Bank transfer,No
CUST4384,31,28.78,5938.04,Two year,Credit card,Yes
CUST4385,47,86.82,5553.54,Month-to-month,Mailed check,No
CUST4386,43,109.58,2021.42,Month-to-month,Credit card,No
CUST4387,23,25.78,2037.61,One year,Credit card,No
CUST4388,60,34.07,5038.31,One year,Electronic check,No
CUST4389,16,91.66,6102.13,Two year,Mailed check,No
CUST4390,70,63.73,7014.36,Month-to-month,Credit card,No
CUST4391,49,60.35,6820.07,Month-to-month,Bank transfer,No
CUST4392,64,33.7,7719.77,One year,Mailed check,No
CUST4393,31,70.68,4659.45,Two year,Bank transfer,Yes
CUST4394,35,32.65,7271.07,Two year,Mailed check,No
CUST4395,12,67.66,6471.94,Two year,Bank transfer,No
CUST4396,69,96.36,7159.45,Month-to-month,Bank transfer,No
CUST4397,57,45.83,112.78,Two year,Mailed check,No
CUST4398,13,68.08,7727.91,Month-to-month,Electronic check,Yes
CUST4399,36,119.2,3798.77,Month-to-month,Electronic check,Yes
CUST4400,67,88.67,6389.5,Month-to-month,Mailed check,Yes
CUST4401,39,104.14,1035.09,Two year,Credit card,Yes
CUST4402,58,61.48,3179.61,Two year,Mailed check,No
CUST4403,15,96.79,2186.26,Month-to-month,Mailed check,No
CUST4404,61,24.05,2347.44,Month-to-month,Credit card,No
CUST4405,3,32.29,1003.58,Two year,Mailed check,No
CUST4406,44,40.31,6450.0,One year,Mailed check,Yes
CUST4407,27,60.2,93.75,Two year,Credit card,No
CUST4408,65,104.57,2513.79,Month-to-month,Credit card,No
CUST4409,30,54.63,1411.8,Month-to-month,Electronic check,No
CUST4410,2,85.46,4720.53,Month-to-month,Bank transfer,No
CUST4411,7,90.93,2048.93,Month-to-month,Bank transfer,No
CUST4412,23,78.62,2086.81,Month-to-month,Electronic check,No
CUST4413,14,55.72,3916.94,Month-to-month,Electronic check,No
CUST4414,42,77.71,5228.46,Month-to-month,Bank transfer,No
CUST4415,30,54.23,988.01,Month-to-month,Electronic check,No
CUST4416,44,28.39,1420.58,Two year,Mailed check,Yes
CUST4417,65,119.28,1992.45,Month-to-month,Electronic check,No
CUST4418,7,32.72,7790.51,Month-to-month,Electronic check,No
CUST4419,70,27.23,3189.28,Two year,Electronic check,No
CUST4420,56,107.85,4799.94,One year,Electronic check,No
CUST4421,29,50.18,1947.51,One year,Bank transfer,No
CUST4422,17,85.03,3933.87,One year,Credit card,No
CUST4423,68,52.9,611.47,Two year,Bank transfer,No
CUST4424,38,59.15,297.24,Two year,Bank transfer,Yes
CUST4425,59,46.21,3760.49,One year,Credit card,Yes
CUST4426,42,54.3,3201.3,Two year,Bank transfer,No
CUST4427,44,61.07,1112.3,Month-to-month,Mailed check,No
CUST4428,22,92.04,5507.06,Month-to-month,Credit card,No
CUST4429,68,71.15,7943.37,Two year,Mailed check,Yes
CUST4430,5,114.36,3177.26,Month-to-month,Bank transfer,No
CUST4431,55,24.19,5003.98,Two year,Bank transfer,No
CUST4432,3,70.31,7704.55,Month-to-month,Credit card,No
CUST4433,22,78.42,6655.65,Month-to-month,Bank transfer,Yes
CUST4434,5,112.02,3719.15,Two year,Electronic check,No
CUST4435,31,24.92,5905.17,Month-to-month,Mailed check,No
CUST4436,17,77.35,1042.52,Two year,Mailed check,No
CUST4437,14,105.36,4106.59,Two year,Electronic check,No
CUST4438,39,44.19,2246.9,Two year,Credit card,No
CUST4439,5,107.63,1306.09,Month-to-month,Credit card,Yes
CUST4440,62,21.9,3421.72,One year,Electronic check,Yes
CUST4441,66,93.25,1065.5,Two year,Electronic check,Yes
CUST4442,10,113.31,5597.9,One year,Mailed check,Yes
CUST4443,42,85.72,3660.8,One year,Electronic check,No
CUST4444,16,63.9,4258.53,Two year,Electronic check,No
CUST4445,3,24.49,1188.08,One year,Electronic check,Yes
CUST4446,62,112.01,1135.38,Two year,Bank transfer,No
CUST4447,67,67.03,4675.66,Month-to-month,Electronic check,No
CUST4448,40,22.9,7880.38,Month-to-month,Bank transfer,No
CUST4449,4,88.98,788.08,Month-to-month,Mailed check,No
CUST4450,31,68.18,2300.14,Month-to-month,Mailed check,No
CUST4451,69,32.43,6958.28,One year,Credit card,Yes
CUST4452,34,41.43,596.73,Month-to-month,Mailed check,Yes
CUST4453,21,26.45,7009.57,Two year,Credit card,Yes
CUST4454,64,77.43,4203.8,Month-to-month,Bank transfer,No
CUST4455,21,82.2,3277.97,Month-to-month,Electronic check,No
CUST4456,10,70.57,2491.25,Month-to-month,Mailed check,No
CUST4457,2,101.71,2390.99,Month-to-month,Electronic check,No
CUST4458,8,106.1,2460.3,Month-to-month,Credit card,No
CUST4459,59,81.56,7080.73,Month-to-month,Bank transfer,No
CUST4460,13,21.28,5795.89,One year,Mailed check,No
CUST4461,17,89.52,5364.39,Month-to-month,Electronic check,No
CUST4462,22,61.8,6394.02,Month-to-month,Credit card,No
CUST4463,46,76.56,2071.78,One year,Electronic check,Yes
CUST4464,68,84.91,4951.98,Month-to-month,Mailed check,No
CUST4465,46,55.02,3691.33,Month-to-month,Electronic check,No
CUST4466,29,111.71,6263.88,Month-to-month,Bank transfer,Yes
CUST4467,24,33.4,2487.86,Month-to-month,Mailed check,No
CUST4468,27,87.15,5152.57,One year,Credit card,No
CUST4469,24,20.44,7060.06,Month-to-month,Mailed check,Yes
CUST4470,57,112.47,3229.16,Two year,Credit card,Yes
CUST4471,40,31.25,551.64,Two year,Credit card,No
CUST4472,24,29.49,4138.09,Month-to-month,Mailed check,No
CUST4473,47,53.3,2780.86,Two year,Credit card,No
CUST4474,9,57.36,5384.36,Month-to-month,Mailed check,No
CUST4475,10,41.43,7609.24,Month-to-month,Bank transfer,Yes
CUST4476,20,78.51,3895.15,Month-to-month,Bank transfer,Yes
CUST4477,44,64.29,3740.2,Month-to-month,Electronic check,No
CUST4478,6,23.42,5243.59,One year,Bank transfer,No
CUST4479,63,51.97,845.91,Month-to-month,Credit card,No
CUST4480,63,101.04,2042.98,Two year,Electronic check,Yes
CUST4481,1,88.97,7353.46,One year,Electronic check,No
CUST4482,41,92.49,5366.14,Month-to-month,Mailed check,No
CUST4483,53,89.81,127.28,One year,Electronic check,Yes
CUST4484,15,51.1,1652.91,Two year,Mailed check,No
CUST4485,17,29.97,5469.04,Month-to-month,Electronic check,Yes
CUST4486,58,47.25,6119.91,Month-to-month,Bank transfer,No
CUST4487,15,103.18,6722.08,Month-to-month,Mailed check,No
CUST4488,5,118.05,2351.57,Month-to-month,Credit card,No
CUST4489,56,69.38,7449.61,Month-to-month,Electronic check,No
CUST4490,46,20.97,4432.52,Month-to-month,Bank transfer,No
CUST4491,47,34.0,5578.38,One year,Bank transfer,Yes
CUST4492,41,52.21,4781.98,One year,Mailed check,No
CUST4493,59,77.86,999.47,Month-to-month,Mailed check,No
CUST4494,3,27.51,7705.65,Month-to-month,Mailed check,No
CUST4495,1,114.34,1000.55,Month-to-month,Credit card,No
CUST4496,58,56.51,2053.96,Month-to-month,Credit card,No
CUST4497,26,111.26,6512.75,Month-to-month,Credit card,No
CUST4498,26,98.05,4956.4,Two year,Electronic check,No
CUST4499,71,95.54,6708.43,Month-to-month,Credit card,No
CUST4500,6,80.67,4135.57,Month-to-month,Mailed check,No
CUST4501,62,82.68,3028.41,Month-to-month,Bank transfer,No
CUST4502,45,83.8,7376.33,Two year,Bank transfer,No
CUST4503,62,82.87,309.29,One year,Mailed check,No
CUST4504,11,75.37,6851.92,Month-to-month,Credit card,No
CUST4505,12,118.64,1861.93,Month-to-month,Credit card,No
CUST4506,42,93.23,6792.92,Month-to-month,Mailed check,No
CUST4507,16,97.69,1130.79,Month-to-month,Bank transfer,Yes
CUST4508,62,107.25,4650.15,Two year,Electronic check,No
CUST4509,35,41.56,7107.1,One year,Bank transfer,Yes
CUST4510,7,28.38,3798.85,One year,Credit card,No
CUST4511,68,68.29,5977.6,Month-to-month,Bank transfer,Yes
CUST4512,35,71.41,6441.28,Month-to-month,Credit card,Yes
CUST4513,27,102.92,5897.22,Two year,Bank transfer,No
CUST4514,46,64.38,7404.13,Month-to-month,Mailed check,No
CUST4515,29,77.09,3585.74,Two year,Credit card,No
CUST4516,22,72.71,1401.54,Month-to-month,Electronic check,No
CUST4517,15,23.82,401.53,Month-to-month,Electronic check,Yes
CUST4518,13,81.52,1986.75,One year,Mailed check,Yes
CUST4519,70,102.8,1162.72,Month-to-month,Bank transfer,No
CUST4520,51,35.75,4472.43,Month-to-month,Mailed check,No
CUST4521,36,79.43,1495.86,Month-to-month,Mailed check,No
CUST4522,28,79.36,330.69,One year,Electronic check,No
CUST4523,66,36.42,307.2,Month-to-month,Electronic check,No
CUST4524,14,32.35,6655.92,Month-to-month,Credit card,Yes
CUST4525,46,118.01,4739.77,One year,Credit card,No
CUST4526,45,59.37,2877.52,Month-to-month,Credit card,No
CUST4527,51,42.74,7155.94,Two year,Mailed check,Yes
CUST4528,18,37.13,580.17,Month-to-month,Mailed check,Yes
CUST4529,20,86.76,7842.97,One year,Credit card,Yes
CUST4530,63,80.94,4938.01,Month-to-month,Electronic check,No
CUST4531,36,84.36,1484.04,One year,Electronic check,No
CUST4532,26,28.8,5438.97,One year,Bank transfer,No
CUST4533,54,109.35,6111.78,Two year,Credit card,No
CUST4534,28,58.93,3446.16,Month-to-month,Mailed check,No
CUST4535,19,51.34,6895.83,Month-to-month,Bank transfer,No
CUST4536,24,66.24,1222.84,One year,Bank transfer,No
CUST4537,69,59.01,2245.12,Month-to-month,Bank transfer,Yes
CUST4538,62,106.36,766.07,Month-to-month,Credit card,No
